Occurrence ID,Short title,Author,Publication year,Title,Volume no.,Pages,Journal,Related objects,Editor,Book,Related publications
5051,Da Riva 2010a,"Da Riva, Rocío",2010,A Lion in the Cedar Forest. International Politics and Pictorial Self-Representations of Nebuchadnezzar II (605-562 BC).,,165-191,,,"Vidal, Jordi","Studies on War in the Ancient Near East, AOAT 372 (Münster)",
5035,Rollinger 1996,"Rollinger, Robert",1996,Altorientalische Motivik in der frühgriechischen Literatur am Beispiel der homerischen Epen. Elemente des Kampfes in der Ilias und in der altorientalischen Literatur,,156-210,,,"Ulf, Christoph",Wege zur Genese griechischer Identität. Die Bedeutung der früharchaischen Zeit (Berlin),
5019,van der Spek 1993,"van der Spek, Robartus",1993,New Evidence on Seleucid Land Policy,,61-77,,,"Sancisi-Weerdenburg, Heleen","De Agricultura, Gs. De Neeve (Amsterdam)",
5003,Pirngruber 2015,"Pirngruber, Reinhard",2015,šulmu jâši libbaka lu ṭābka: The Interaction between the Neo-Assyrian King and the Outside World,,317-329,,,"van Dongen, Erik ","Mesopotamia in the Ancient World. Impact, Continuities, Parallels. Proceedings of the Seventh Symposium of the Melammu Project Held in Obergurgl, Austria, November 4-8, 2013, Melammu Symposia 7 (Münster)",
4987,Zadok 1986,"Zadok, Ran",1986,Archives from Nippur in the First Millennium B.C.,,278-288,,,"Veenhof, Klaas , Roelof ","Cuneiform Archives and Libraries, RAI 30, PIHANS 57 (Istanbul)",
4971,Clancier 2012,"Clancier, Philippe",2012,"""Le satammu, l’Assemblée de l’Esagil et les Babyloniens"". Les notables de Babylone: du relais local à la marginalisation",,298-327,,,"Feyel, Christophe","Communautés locales et pouvoir central dans l’Orient hellénistique et romain, Études Anciennes 47 (Nancy)",
4955,Vargyas 1997a,"Vargyas, Péter",1997,Les prix des denrées alimentaires de première nécessité en Babylonie à l´époque achéménide et hellénistique,,335-354,,,"Andreau, Jean","Économie antique. Prix et formation des prix dans les économies antiques, Entretiens d´Archéologie et d´Histoire 3 ( Saint-Bertrand-de-Comminges)",
4939,Beaulieu 2013b,"Beaulieu, Paul-A.",2013,Mesopotamian Antiquarianism from Sumer to Babylon,,121-139,,,"Schnapp, Alain","World Antiquarianism. Comparative Perspectives, Issues & Debates (Los Angeles, California). Edited with the collaboration of Lothar von Falkenhausen, Peter N. Miller, Tim Murr",
4923,Beaulieu 1995,"Beaulieu, Paul-A.",1995,King Nabonidus and the Neo-Babylonian Empire,,969-979,,,"Sasson, Jack M.",CANE (New York),
4907,Neugebauer 1954,"Neugebauer, Otto",1954,Ancient Mathematics and Astronomy,,785-804,,,"Oliver, John, W.",A History of Technology I,
4891,Dandamayev and Wunsch 2011,"Wunsch, Cornelia",2011,YOS 6 225: A Dispute about a Sesame Delivery.,,61-72,,,"Vacín, Luděk ","u4 du11-ga-ni sá mu-ni-ib-du11. Ancient Near Eastern Studies in Memory of Blahoslav Hruška, ISLET (Dresden)",
4875,Dandamayev 1999a,"Dandamayev, Muhammed A.",1999,Achaemenid Imperial Policies and Provincial Governments,,269-282,,,"Haerinck, Ernie","Neo-Assyrian, Median, Achaemenian and Other Studies, Fs. Stronach II, IrAnt 34 (Gent)",
4859,Dandamayev 1990,"Dandamayev, Muhammed A.",1990,"The Economy of the Uruk Region in the 6th-5th Centuries B.C. (Nergal-nāṣir, son of Nanâ-ibni)",,85-93,,,"Aerts, E.","Tenth International Economic History Congress, IEHC X (Leuven)",
4843,Dandamayev 1979a,"Dandamayev, Muhammed A.",1979,The Social Position of Neo-Babylonian Scribes,,35-39,,,"Klengel, Horst",Gesellschaft und Kultur im alten Vorderasien (Leipzig),
4827,Larsen 2000a,"Larsen, Mogens Trolle",2000,The Old Assyrian City-State,,77-87,,,"Hansen, Mogens Herman",A Comparative Study of thirty City-State Cultures. An Investigation Conducted by the copenhagen Polis Centre (Copenhagen),
4811,Streck 2011,"Streck, Michael , P.",2011,Babylonian and Assyrian,,359-396,,,"Weninger, Stefan","The Semitic Languages. An International Handbook, Handbücher zur Sprach- und Kommunikationswissenschaft 36 (Berlin/Boston). Edited in collaboration with Geoffrey Khan, Michael P. Streck, Janet C.E. Watson",
4795,Jursa 2013a,"Jursa, Michael",2013,"The Babylonian economy in the sixth and early fifth centuries BC: monetization, agrarian expansion and economic growth",,67-93,,,"D'Agostino, Franco",L'economia dell'antica Mesopotamia (III-I millennio a.C.). Per un dialogo interdisciplinare (Rome),
4779,Jursa 2002,"Jursa, Michael",2002,Florilegium babyloniacum: Neue Texte aus hellenistischer and spätachämenidischer Zeit,,107-130,,,"Wunsch, Cornelia","Mining the archives, Fs. Walker (Dresden)",
4763,Stolper 1998,"Stolper, Matthew W.",1998,Inscribed in Egyptian,,133-143,,,"Kuhrt, Amélie","Studies in Persian History, Fs. Lewis, (Leiden)",
4747,Geller 1998a,"Geller, Mark J.",1998,An Incantation against Curses,,127-140,,,"Maul, Stefan M.","Festschrift für Rykle Borger zu seinem 65. Geburtstag am 24. Mai 1994, Fs. Borger, CM 10 (Groningen)",
4731,Dandamayeva 2002,"Dandamayeva, Mariam M.",2002,"The Notions ""Assyria"", ""Babylonia"" and ""Mesopotamia"" in Classical Tradition",,60-70 (Engl. summary 70f.),,,"Kogan, Leonid",History and Languages of Ancient Orient: I.M. Diakonoff Memorial Volume (St. Petersburg),
4715,Mayrhofer 1979,"Mayrhofer, Manfred",1979,Medismen in der 1967 gefandenen Xerxes-Inschrift?,,159-162;224,,,"Schmitt, Rüdiger","Ausgewählte Kleine Schriften I (Wiesbaden 1979) (article orig. publ. in Linguistica 13 (Ljubljana 1973), 97-101).",
4699,Brack-Bernsen and Walker 2007,"Walker, Christopher,  Bromhead F.",2007,BM 57980: A wrong version of the excellent predicting Rule R,,35-41,,,"Köhbach, Markus ","Festschrift für Hermann Hunger zum 65. Geburtstag: gewidmet von seinen Freunden, Kollegen und Schülern, WZKM 97 (Wien)",
4683,Nawotka 2015,"Nawotka, Krzysztof",2015,Alexander the Great in Babylon: Reality and Myth,,365-380,,,"van Dongen, Erik ","Mesopotamia in the Ancient World. Impact, Continuities, Parallels. Proceedings of the Seventh Symposium of the Melammu Project Held in Obergurgl, Austria, November 4-8, 2013, Melammu Symposia 7 (Münster)",
4667,Kessler 1999a,"Kessler, Karlheinz",1999,Bemerkungen zum Militärwesen im hellenistischen Babylonien,,173-182,,,"Ayán, J., J.","Ša ṭudu idū. Estudios sobre las culturas antiguas de Oriente y Egipto, Fs. Garrido Herrero (Madrid)",
4651,Oppert 1888,"Oppert, Jules",1888,La condition des esclaves à Babylone,,"16, 120-129",,,,"Comptes rendus, Quatrième série, Académie des Inscriptions et Belles-Lettres (Paris)",
4635,Greenfield 1982,"Greenfield, Jonas C.",1982,Babylonian-Aramaic Relationship,,471-482,,,"Nissen, Hans J.","Mesopotamien und seine Nachbarn. Politische und kulturelle Wechselbeziehungen im Alten Vorderasien vom 4. bis 1. Jahrtausend v. Chr., RAI 25 (Berlin)",
4619,Steele 2014,"Steele, John M.",2014,Late Babylonian ziqpu-star lists: Written or remembered traditions of knowledge?,,123-151,,,"Imhausen, A.","Traditions of Written Knowledge in Ancient Egypt and Mesopotamia. Proceedings of Two Workshops Held at Goethe-University, Frankfurt/Main in December 2011 and May 2012, Alter Orient und Altes Testament 403 (Münster)",
4603,Renger 2002,"Renger, Johannes",2002,Wirtschaftsgeschichte des alten Mesopotamien: Versuch einer Standortbestimmung,,239-265,,,"Hausleiter, Arnulf","Material Culture and Mental Spheres. Rezeption archäologischer Denkrichtungen in der Vorderasiatischen Altertumskande, Internationales Symposium für Hans J. Nissen (Münster)",
4587,Oelsner 2007,"Oelsner, Joachim",2007,Das zweite Regierungsjahr des Xerxes (484/3 v.Chr.) in Babylonien,,289-303,,,"Köhbach, Markus ","Festschrift für Hermann Hunger zum 65. Geburtstag: gewidmet von seinen Freunden, Kollegen und Schülern, WZKM 97 (Wien)",
4571,Oelsner 1987,"Oelsner, Joachim",1987,Aramäisches aus Babylonien - Notizen am Rande: Der Vordere Orient in Antike und Mittelalter,,38-46,,,,"Der Vordere Orient in Antike und Mittelalter: Festgabe für Prof. Dr. phil. habil. Heinrich Simon, Ordinarius für Hebraistik und arabische Philosophie, anlässlich seines 65. Geburtstages",
4555,Salles 1996,"Salles, Jean-François",1996,Achaemenid and Hellenistic Trade in the Indian Ocean,,251-267,,,"Reade, Julian E.",The Indian Ocean in Antiquity (London and New York),
4539,Madreiter 2011,"Madreiter, Irene",2011,Ktesias und Babylonien: über eine nicht existierende Größe in den Persika,,247-277,,,"Lanfranchi, Giovanni , B.","Ktesias’ Welt / Ctesias’ World, Classica et Orientalia 1 (Wiesbaden)",
4523,Alijev 1955,"Alijev, I.G.",1955,Über einige Fragen der Geschichte Mediens (in Russ.),,35-48,,,,Труды Азербайджанского заочного пед. ин-та 2/1955 [Trudy Azerbajdžanskogo zaočnogo ped. in-ta 2/1955],
4507,Petschow 1966,"Petschow, Herbert",1966,Gesetze: spätbabylonische Zeit,,276-279,,,"Meissner, Bruno",Reallexikon der Assyriologie 3 (1966),
4491,Baker 2014c,"Baker, Heather D.",2014,House Size and Household Structure: Quantitative Data in the Study of Babylonian Urban Living Conditions,,7-23,,,"Baker, Heather D.",Documentary Sources in Ancient Near Eastern and Greco-Roman Economic History. Methodology and Practice (Oxford/Philadelphia),
4475,Waetzoldt 1980-1983a,"Waetzoldt, Harmut",1980-1983,"Leinen (Flachs),",,583-594,,,"Meissner, Bruno",Reallexikon der Assyriologie 6 (1980-1983),
4459,Frame 2002,"Frame, Grant",2002,A Neo-Babylonian Tablet with an Aramaic Docket and the Surety Phrase pūt šēp(i) ... našû,,100-133,,,"Wevers, John W.","The World of the Aramaeans III. Studies in Language and Literature, Fs. Dion 3, JSOT Supp. 326 (Sheffield)",
4443,Bergamini 1994,"Bergamini, Giovanni",1994,Babilonia: l´immagine della metropoli da Hammurapi a Nabonido,,47-54,,,"Mazzoni, Stefania","Nuove fondazioni nel Vicino Oriente antico, Atti del colloquio 4-6 dicembre Dipartimento di Scienze Storiche del Mondo Antico, Sezione di Egittologia e Scienze Storiche del Civinio Oriente, Università degli Studi di Pisa (Pisa)",
4427,Boyer 1939,"Boyer, Georges",1939,Ṣupur X kima kunukkišu,,208-218,,,"Lautner, J.G.",Symbolae ad lura Orientis Antiqui Pertinentes Paulo Koschaker Dedicatae Koschaker. Fs. Koschaker. SD 2 (Leiden),
4411,Kaplan 2010,"Kaplan, G.H.",2010,Morphosyntactic Structure of the Premises in the Neo-Babylonian Laws.,,751-758,,,"Kogan, Leonid","Language in the Ancient Near East. Proceedings of the53e Rencontre Assyriologique Internationale, Vol 1, Part 2, RAI 53 (Winona Lake)",
4395,Vallat 1998,"Vallat, François",1998,Le royaume élamite de Zamin et les «lettres de Ninive»,,95-106,,,"Haerinck, Ernie","Neo-Assyrian, Median and other studies in honor of David Stronach, IrAn 33 (Ghent)",
4379,Joannès 2009d,"Joannès, Francis",2009,Diversité ehnique et culturelle en Babylonie récente.,,217-236,,,"Chauveau, Michel","Organisation des pouvoirs et contacts culturels dans les pays de l’empire achéménide. Actes du colloque … 9-10 novembre 2007,  Persika 14 (Paris)",
4363,Joannès 1999,"Joannès, Francis",1999,Structures et opérations commerciales en Babylonie à l´époque néo-babylonienne,,175-194,,,"Dercksen, Jan G.","Trade and Finance in Ancient Mesopotamia, MOS Studies 1, PIHANS 84 (Istanbul and Leiden)",
4347,Rochberg-Halton 1988,"Rochberg-Halton, Francesca",1988,Benefic and Malefic Planets in Babylonian Astrology,,323-328,,,"Sjöberg, Å.W.","A Scientific Humanist, Gs. Sachs, OPSNKF 9 (Philadelphia)",
4330,Ebeling 1959b,"Ebeling, Erich",1959,Freudenmädchen,,113,,,"Meissner, Bruno",Reallexikon der Assyriologie 3 (1959),
4314,Johnson 2013,"Johnson, Erica D.",2013,Time and Again: Marduk's Travels,,113-116,,,"Albà, Adelina, Millet",Time and History in the Ancient Near East. Proceedings of the 56th Rencontre Assyriologique Internationale at Barcelona 26-30 July 2010 (Winona Lake),
4298,Hansen 2001,"Hansen, Donald P.",2001,Some Notes on the Old Babylonian Bagara of Ningirsu in Lagash,,215-232,,,"Breniquet, Catherine","Études Mésopotamiennes, Fs. Huot (Paris)",
4282,Testen 1996,"Testen, David D.",1996,Old Persian Cuneiform,,134-137,,,"Daniels, Peter T.",The World´s Writing Systems (New York and Oxford),
4266,Potts 2008,"Potts, Daniel T.",2008,The Persepolis Fortification texts and the Royal Road: another look at the Fahliyan area.,,275-301,,,"Stolper, Matthew W.",L'archive des Fortifications de Persepolis. État des questions et perspectives de recherches Persika 12 (Paris),
4250,Wunsch 2000b,"Wunsch, Cornelia",2000,Neubabylonische Geschäftsleute und ihre Beziehungen zu Palast- und Tempelverwaltungen: Das Beispiel der Familie Egibi,,95-118,,,"Bongenaar, A.C.V.M.",Interdependency of Institutions and Private Entrepreneurs (Istanbul and Leiden),
4234,Palou and Palou 1962,"Palou, Christiane",1962,La Perse Antique,,979,,,,"« Que sais-je? », No. 979",
4218,Zaccagnini 1994,"Zaccagnini, Carlo",1994,Les échanges dans l´Antiquité. Paradigmes théoriques et analyse des sources,,213-225,,,"Bresson, Alain",,
4202,Lafont 2000,"Lafont, Bertrand",2000,"Cheval, âne, onagre et mule dans la haute histoire mésopotamienne: quelques données nouvelles",,207-221,,,,,
4186,Aaboe 1974,"Aaboe, Asger",1974,Scientific Astronomy in Antiquity,,21-42,,,"Kendall, D.G.",,
4170,George 1999,"George, Andrew, R.",1999,"E-sangil and E-temen-anki, theArchetypal Cult-Centre",,67-86,,,"Renger, Johannes",,
4153,Kuhrt 2007a,"Kuhrt, Amélie",2007,Cyrus the Great of Persia: Images and Realities.,,169-191,,,"Feldman, M.H.",,
4137,Uchitel 1991,"Uchitel, Alexander",1991,Foreign Workers in the Fortification Archive,,127-135,,,"Gasche, Hermann",,
4119,"8 Congr., 253-264","Oppert, Jules",1893,Les inscriptions du Pseudo-Smerdis et l'usurpateur Nidintabel fixant le Calendrier perse. ,,253-264,,,,"Actes du huitième congrès international des Orientalistes, tenu en 1889 à Stockholm et à Christiania. Deuxième partie, Section I B.",
118,TEST123,"Ungnad, Arthur",2016,Volledige titel test123,,188,,2929,,The never ending story,75
5194,Röllig 1964,"Röllig, Wolfgang",1964,Nabonid und Tēmā,,21-32,,,,"Compte rendu de l’onzième rencontre assyriologique internationale – Publications de l’Institut Néerlandais pour le Proche-Orient à Leiden 2, RAI 11 (Leiden)",
5178,Arnold and Bobzin 2002,"Bobzin, Hartmut",2002,"Sprich doch mit deinen Knechten aramäisch, wir verstehen es!",,389-393,,,"Bobzin, Hartmut","""Sprich doch mit deinen Knechten aramäisch, wir verstehen es!"", 60 Beiträge zur Semitistik, Festschrift für Otto Jastrow zum 60. Geburtstag (Wiesbaden)",
5162,Farber 2012,"Farber, Walter",2012,Lamaštu-Beschwörungen zwischen Schulunterricht und medizinischer Praxis,,225-235,,,"Neumann, Hans","Wissenskultur im Alten Orient. Weltanschauung, Wissenschaften, Techniken, Technologien. 4. Internationales Colloquium der Deutschen Orient-Gesellschaft 20.-22. Februar 2002, Münster, Colloquien der Deutschen Orient-Gesellschaft 4 (Wiesbaden)",
5146,Struve 1968b,"Struve, Vassili V.",1968,Der Feldzug des Dareios I. gegen die Saken-Massageten (in Russ.),,"51-66, 228-233",,,,Этюды по истории… [Ètjudy po istorii...],
5130,Boiy 2010,"Boiy, Tom",2010,Temple Building in Hellenistic Babylonia.,,211-219,,,"Novotny, Jamie R.","From the foundations to the Crenellations. Essays on Temple Building in the Ancient Near East and Hebrew Bible, AOAT 366 (Münster)",
5114,Zawadzki 2014b,"Zawadzki, Stefan",2014,Nabonidus and Sippar,,875-884,,,"Schuster-Brandis, Anais","Krieg und Frieden im Alten Vorderasien. 52e Rencontre Assyriologique Internationale. International Congress of Assyriology and Near Eastern Archaeology. Münster, 17.-21. Juli 2006, Alter Orient und Altes Testament 401 (Münster)",
5098,Hauser 1999a,"Hauser, Stefan R.",1999,Babylon in arsakidischer Zeit,,207-239,,,"Renger, Johannes","Babylon: Focus mesopotamischer Geschichte, Wiege früher Gelehrsamkeit, Mythos in der Moderne, CDOG 2 (Saarbrücken)",
5082,Chiodi 2002,"Chiodi, Silvia M.",2002,Plato and Mesopotamian Astronomy,,53-60,,,"Panaino, Antonio","Ideologies as Intercultural Phenomena, Melammu Symposia III (Milano)",
5066,Schmitt 1998,"Schmitt, Rüdiger",1998,Tradition and Innovation. Zu indoiranischen Formeln and Fügungen im Altpersischen,,635-644,,,"Melchert, H.C.","Mír Curad, Fs.Watkins (Innsbruck)",
5050,Da Riva 2010,"Da Riva, Rocío",2010,Dynastic Gods and Favourite Gods in the Neo-Babylonian Period.,,45-61,,,"Lanfranchi, Giovanni , B.","Concepts of Kingship in Antiquity, Proceedings of the European Science foundation Exploratory Workshop Held in Padova, November 28th - December 1st, 2007, HANEM 11 (Padova)",
5034,Biggs 1994,"Biggs, Robert D.",1994,Šušan in Babylonia,,299-304,,,"Degraeve, A.",Cinquante-deux Reflexions sur le Proche-orient ancien offertes en Hommage à Léon de Meijer. MHEOP 2 (Leuven),
5018,van der Spek 1992,"van der Spek, Robartus",1992,"Nippur, Sippar and Larsa in the Hellenistic Period",,235-260,,,"de Jong Ellis, Maria","Nippur at the Centennial. Papers Read at the 35e Rencontre Assyriologique Internationale, Philadelphia, 1988, Occasional Publications of the Samuel Noah Kramer Fund 14, OPSNKF 14, RAI 35 (Philadelphia)",
5002,Pirngruber 2014b,"Pirngruber, Reinhard",2014,Plagues and Prices: Locusts,,163-186,,,"Baker, Heather D.",Documentary Sources in Ancient Near Eastern and Greco-Roman Economic History. Methodology and Practice (Oxford/Philadelphia),
4986,Magdalene and Wunsch 2011,"Wunsch, Cornelia",2011,Slavery between Judah and Babylon: The Exilic Experience,,113-134,,,"Culbertson, Laura ","Slaves and Households in the Near East. Papers from the Oriental Institute Seminar Slaves and Households in the Near East Held at the Oriental Institute of the University of Chicago 5-6 March 2010, Oriental Institute Studies 7 (Chicago)",
4970,Clancier 2009a,"Clancier, Philippe",2009,Les activités des femmes dans les temples de Babylone aux époques hellénistique et parhe.,,321-332,,,"Lion, Brigitte","Femmes, cultures et sociétés dans les civilisations méditerranéennes et proche-orientales de l'Antiquité, Topoi Supplément 10 (Lyon)",
4954,Vargyas 1997,"Vargyas, Péter",1997,Getreidekursangaben and Preistarife im Assyrien und Babylonien des 2. and 1. Jahrtausends,,185-190,,,"Hauptmann, H.","Assyrien im Wandel der Zeiten. XXXIXe Rencontre Assyriologique Internationale, Heidelberg, 6.-10. Juli 1992 , Heidelberger Studien zum Alten Orient, 6 RAI 39 (Heidelberg)",
4938,Beaulieu 2013a,"Beaulieu, Paul-A.",2013,"Arameans, Chaldeans, and Arabs in Cuneiform Sources from the Late Babylonian Period",,31-55,,,"Berlejung, Angelika","Arameans, Chaldeans, and Arabs in Babylonia and Palestine in the First Millennium B.C., Leipziger Altorientalische Studien 3 (Wiesbaden)",
4922,Beaulieu 1993,"Beaulieu, Paul-A.",1993,The Historical Background of the Uruk Prophecy,,41-52,,,"Snell, Daniel C.","The Tablet and the Scroll. Near Eastern Studies in Honor of William W. Hallo, Fs. Hallo (Bethesda)",
4906,Neugebauer 1948,"Neugebauer, Otto",1948,Arithmetical Methods for the Dating of Babylonian Astronomical Texts,,265-275,,,"Courant, Richard","Studies and essays: presented to R. Courant on his 60th birthday, January 8, 1948 (New York)",
